farm_id,timestamp,region,generation_mw
SOL-0021,2026-08-09 19:12:44.169646,Rawalpindi,0.0
SOL-0021,2026-08-10 09:12:44.169646,Rawalpindi,0.6
SOL-0021,2026-08-06 02:12:44.169646,Rawalpindi,0.0
SOL-0021,2026-08-02 07:12:44.169646,Rawalpindi,0.3
SOL-0021,2026-08-03 08:12:44.169646,Rawalpindi,0.38
SOL-0021,2026-08-09 03:12:44.169646,Rawalpindi,0.0
SOL-0021,2026-08-09 06:12:44.169646,Rawalpindi,0.0
SOL-0021,2026-08-02 21:12:44.169646,Rawalpindi,0.0
SOL-0021,2026-08-02 14:12:44.169646,Rawalpindi,1.03
SOL-0021,2026-08-05 20:12:44.169646,Rawalpindi,0.0
SOL-0021,2026-08-06 17:12:44.169646,Rawalpindi,0.22
SOL-0021,2026-08-07 01:12:44.169646,Rawalpindi,0.0
SOL-0021,2026-08-08 18:12:44.169646,Rawalpindi,0.0
SOL-0021,2026-08-03 14:12:44.169646,Rawalpindi,0.86
SOL-0021,2026-08-07 19:12:44.169646,Rawalpindi,0.0
SOL-0021,2026-08-04 14:12:44.169646,Rawalpindi,0.8
SOL-0022,2026-08-04 13:12:44.169646,Rawalpindi,14.23
SOL-0022,2026-08-03 19:12:44.169646,Rawalpindi,0.0
SOL-0022,2026-08-03 13:12:44.169646,Rawalpindi,16.36
SOL-0022,2026-08-06 09:12:44.169646,Rawalpindi,10.79
SOL-0022,2026-08-09 19:12:44.169646,Rawalpindi,0.0
SOL-0022,2026-08-10 09:12:44.169646,Rawalpindi,8.34
SOL-0022,2026-08-06 02:12:44.169646,Rawalpindi,0.0
SOL-0022,2026-08-02 07:12:44.169646,Rawalpindi,3.89
SOL-0022,2026-08-03 08:12:44.169646,Rawalpindi,5.59
SOL-0022,2026-08-09 03:12:44.169646,Rawalpindi,0.0
SOL-0022,2026-08-09 06:12:44.169646,Rawalpindi,0.0
SOL-0022,2026-08-02 21:12:44.169646,Rawalpindi,0.0
SOL-0022,2026-08-02 14:12:44.169646,Rawalpindi,12.83
SOL-0022,2026-08-05 20:12:44.169646,Rawalpindi,0.0
SOL-0022,2026-08-06 17:12:44.169646,Rawalpindi,4.04
SOL-0022,2026-08-07 01:12:44.169646,Rawalpindi,0.0
SOL-0022,2026-08-08 18:12:44.169646,Rawalpindi,0.0
SOL-0022,2026-08-03 14:12:44.169646,Rawalpindi,12.14
SOL-0022,2026-08-07 19:12:44.169646,Rawalpindi,0.0
SOL-0022,2026-08-04 14:12:44.169646,Rawalpindi,11.89
SOL-0023,2026-08-04 13:12:44.169646,Faisalabad,1.69
SOL-0023,2026-08-03 19:12:44.169646,Faisalabad,0.0
SOL-0023,2026-08-03 13:12:44.169646,Faisalabad,2.56
SOL-0023,2026-08-06 09:12:44.169646,Faisalabad,1.28
SOL-0023,2026-08-09 19:12:44.169646,Faisalabad,0.0
SOL-0023,2026-08-10 09:12:44.169646,Faisalabad,1.62
SOL-0023,2026-08-06 02:12:44.169646,Faisalabad,0.0
SOL-0023,2026-08-02 07:12:44.169646,Faisalabad,0.5
SOL-0023,2026-08-03 08:12:44.169646,Faisalabad,1.02
SOL-0023,2026-08-09 03:12:44.169646,Faisalabad,0.0
SOL-0023,2026-08-09 06:12:44.169646,Faisalabad,0.0
SOL-0023,2026-08-02 21:12:44.169646,Faisalabad,0.0
SOL-0023,2026-08-02 14:12:44.169646,Faisalabad,2.25
SOL-0023,2026-08-05 20:12:44.169646,Faisalabad,0.0
SOL-0023,2026-08-06 17:12:44.169646,Faisalabad,0.52
SOL-0023,2026-08-07 01:12:44.169646,Faisalabad,0.0
SOL-0023,2026-08-08 18:12:44.169646,Faisalabad,0.0
SOL-0023,2026-08-03 14:12:44.169646,Faisalabad,1.93
SOL-0023,2026-08-07 19:12:44.169646,Faisalabad,0.0
SOL-0023,2026-08-04 14:12:44.169646,Faisalabad,1.77
SOL-0024,2026-08-04 13:12:44.169646,Multan,5.74
SOL-0024,2026-08-03 19:12:44.169646,Multan,0.0
SOL-0024,2026-08-03 13:12:44.169646,Multan,5.37
SOL-0024,2026-08-06 09:12:44.169646,Multan,4.56
SOL-0024,2026-08-09 19:12:44.169646,Multan,0.0
SOL-0024,2026-08-10 09:12:44.169646,Multan,3.81
SOL-0024,2026-08-06 02:12:44.169646,Multan,0.0
SOL-0024,2026-08-02 07:12:44.169646,Multan,1.62
SOL-0024,2026-08-03 08:12:44.169646,Multan,2.78
SOL-0024,2026-08-09 03:12:44.169646,Multan,0.0
SOL-0024,2026-08-09 06:12:44.169646,Multan,0.0
SOL-0024,2026-08-02 21:12:44.169646,Multan,0.0
SOL-0024,2026-08-02 14:12:44.169646,Multan,4.5
SOL-0024,2026-08-05 20:12:44.169646,Multan,0.0
SOL-0024,2026-08-06 17:12:44.169646,Multan,1.32
SOL-0024,2026-08-07 01:12:44.169646,Multan,0.0
SOL-0024,2026-08-08 18:12:44.169646,Multan,0.0
SOL-0024,2026-08-03 14:12:44.169646,Multan,4.66
SOL-0024,2026-08-07 19:12:44.169646,Multan,0.0
SOL-0024,2026-08-04 14:12:44.169646,Multan,5.05
